"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","ATECO_2007","Ateco 2007","POSIZPROF","Posizione professionale","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q3","T3-2017",6.021,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018","2018",6.153,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q2","T2-2018",7.349,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q1","T1-2018",6.37,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q4","T4-2018",6.07,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q3","T3-2018",4.825,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019","2019",6.088,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q1","T1-2019",6.383,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q2","T2-2019",8.527,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q4","T4-2019",5.169,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q3","T3-2019",4.275,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020","2020",5.887,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q2","T2-2020",6.392,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q1","T1-2020",6.039,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q3","T3-2020",5.369,,
"ITE4","Lazio","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q4","T4-2020",5.75,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016","2016",26.357,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q2","T2-2016",27.421,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q1","T1-2016",22.403,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q4","T4-2016",23.386,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q3","T3-2016",32.218,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017","2017",17.989,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q1","T1-2017",18.592,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q2","T2-2017",20.631,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q4","T4-2017",15.622,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q3","T3-2017",17.112,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018","2018",17.266,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q2","T2-2018",16.47,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q1","T1-2018",15.986,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q4","T4-2018",17.39,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q3","T3-2018",19.217,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019","2019",12.447,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q1","T1-2019",11.122,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q2","T2-2019",10.891,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q4","T4-2019",12.764,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q3","T3-2019",15.012,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020","2020",21.709,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q2","T2-2020",18.127,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q1","T1-2020",20.853,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q3","T3-2020",23.222,,
"ITD3","Veneto","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q4","T4-2020",24.633,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2016","2016",8.455,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2016-Q2","T2-2016",6.991,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2016-Q1","T1-2016",9.082,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2016-Q4","T4-2016",9.479,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2016-Q3","T3-2016",8.268,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017","2017",8.561,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q1","T1-2017",9.121,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q2","T2-2017",8.173,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q4","T4-2017",9.561,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q3","T3-2017",7.388,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018","2018",8.872,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q2","T2-2018",7.544,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q1","T1-2018",11.578,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q4","T4-2018",9.059,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q3","T3-2018",7.307,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019","2019",9.084,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q1","T1-2019",11.248,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q2","T2-2019",8.491,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q4","T4-2019",10.235,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q3","T3-2019",6.362,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020","2020",7.237,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q2","T2-2020",4.67,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q1","T1-2020",6.603,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q3","T3-2020",6.952,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q4","T4-2020",10.723,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016","2016",10.433,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q2","T2-2016",11.967,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q1","T1-2016",10.802,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q4","T4-2016",8.703,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q3","T3-2016",10.262,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017","2017",11.383,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q1","T1-2017",10.255,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q2","T2-2017",11.772,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q4","T4-2017",11.189,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q3","T3-2017",12.316,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018","2018",10.996,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q2","T2-2018",10.467,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q1","T1-2018",7.17,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q4","T4-2018",13.791,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q3","T3-2018",12.556,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019","2019",14.529,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q1","T1-2019",12.993,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q2","T2-2019",14.35,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q4","T4-2019",16.383,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q3","T3-2019",14.392,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020","2020",16.547,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q2","T2-2020",13.365,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q1","T1-2020",18.38,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q3","T3-2020",16.701,,
"ITD5","Emilia-Romagna","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q4","T4-2020",17.744,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2016","2016",31.175,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2016-Q2","T2-2016",33.366,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2016-Q1","T1-2016",30.585,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2016-Q4","T4-2016",31.469,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2016-Q3","T3-2016",29.279,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017","2017",30.85,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q1","T1-2017",28.721,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q2","T2-2017",32.909,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q4","T4-2017",32.59,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q3","T3-2017",29.179,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018","2018",26.58,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q2","T2-2018",27.635,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q1","T1-2018",27.731,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q4","T4-2018",24.145,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q3","T3-2018",26.807,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019","2019",27.173,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q1","T1-2019",28.453,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q2","T2-2019",22.391,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q4","T4-2019",30.906,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q3","T3-2019",26.942,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020","2020",31.416,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q2","T2-2020",28.331,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q1","T1-2020",34.722,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q3","T3-2020",31.256,,
"ITD5","Emilia-Romagna","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q4","T4-2020",31.354,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016","2016",19.191,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q2","T2-2016",20.782,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q1","T1-2016",19.052,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q4","T4-2016",16.4,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q3","T3-2016",20.529,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017","2017",22.662,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q1","T1-2017",24.967,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q2","T2-2017",29.036,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q4","T4-2017",17.502,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q3","T3-2017",19.143,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018","2018",26.454,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q2","T2-2018",30.886,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q1","T1-2018",32.243,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q4","T4-2018",21.857,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q3","T3-2018",20.829,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019","2019",26.381,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q1","T1-2019",29.421,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q2","T2-2019",26.762,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q4","T4-2019",23.833,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q3","T3-2019",25.509,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020","2020",30.373,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q2","T2-2020",26.859,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q1","T1-2020",27.881,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q3","T3-2020",28.152,,
"ITE4","Lazio","1","maschi","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q4","T4-2020",38.601,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016","2016",3.157,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q2","T2-2016",2.282,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q1","T1-2016",1.693,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q4","T4-2016",4.82,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q3","T3-2016",3.832,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017","2017",2.533,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q1","T1-2017",0.719,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q2","T2-2017",2.714,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q4","T4-2017",3.486,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q3","T3-2017",3.215,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018","2018",3.227,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q2","T2-2018",2.709,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q1","T1-2018",1.715,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q4","T4-2018",4.529,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q3","T3-2018",3.955,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019","2019",2.96,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q1","T1-2019",1.682,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q2","T2-2019",2.387,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q4","T4-2019",4.471,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q3","T3-2019",3.3,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020","2020",3,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q2","T2-2020",2.441,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q1","T1-2020",1.669,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q3","T3-2020",3.939,,
"ITF5","Basilicata","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q4","T4-2020",3.95,,
"ITC1","Piemonte","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016","2016",3.774,,
"ITC1","Piemonte","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q2","T2-2016",3.944,,
"ITC1","Piemonte","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q1","T1-2016",3.351,,
"ITC1","Piemonte","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q4","T4-2016",3.789,,
"ITC1","Piemonte","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2016-Q3","T3-2016",4.012,,
"ITC1","Piemonte","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017","2017",3.664,,
"ITC1","Piemonte","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q1","T1-2017",3.383,,
"ITC1","Piemonte","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q2","T2-2017",3.947,,
"ITC1","Piemonte","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q4","T4-2017",3.174,,
"ITC1","Piemonte","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q3","T3-2017",4.153,,
"ITC1","Piemonte","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018","2018",3.491,,
"ITC1","Piemonte","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q2","T2-2018",3.848,,
"ITC1","Piemonte","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q1","T1-2018",1.669,,
"ITC1","Piemonte","2","femmine","Y_GE15","15 anni e più","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q4","T4-2018",2.723,,
