"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","CITTADINANZA","Cittadinanza","ATECO_2007","Ateco 2007","POSIZPROF","Posizione professionale","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q4","T4-2020",65.421,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017","2017",87.795,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q1","T1-2017",85.591,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q2","T2-2017",94.588,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q4","T4-2017",90.161,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q3","T3-2017",80.842,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018","2018",82.35,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q2","T2-2018",89.24,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q1","T1-2018",85.206,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q4","T4-2018",80.438,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q3","T3-2018",74.517,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019","2019",85.043,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q1","T1-2019",96.296,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q2","T2-2019",78.953,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q4","T4-2019",86.627,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q3","T3-2019",78.295,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020","2020",81.748,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q2","T2-2020",79.919,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q1","T1-2020",95.969,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q3","T3-2020",72.818,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q4","T4-2020",78.288,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017","2017",10.522,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q1","T1-2017",8.444,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q2","T2-2017",11.49,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q4","T4-2017",9.992,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q3","T3-2017",12.163,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018","2018",11.619,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q2","T2-2018",13.094,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q1","T1-2018",8.498,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q4","T4-2018",10.465,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q3","T3-2018",14.418,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019","2019",10.54,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q1","T1-2019",10.299,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q2","T2-2019",8.322,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q4","T4-2019",14.49,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q3","T3-2019",9.048,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020","2020",11.707,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q2","T2-2020",11.897,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q1","T1-2020",11.577,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q3","T3-2020",12.155,,
"ITE","Centro","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q4","T4-2020",11.201,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017","2017",41.62,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q1","T1-2017",41.269,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q2","T2-2017",45.506,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q4","T4-2017",38.567,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q3","T3-2017",41.139,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018","2018",40.952,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q2","T2-2018",49.268,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q1","T1-2018",38.299,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q4","T4-2018",34.906,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q3","T3-2018",41.335,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019","2019",43.301,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q1","T1-2019",42.989,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q2","T2-2019",46.892,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q4","T4-2019",45.48,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q3","T3-2019",37.845,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020","2020",42.98,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q2","T2-2020",39.383,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q1","T1-2020",47.229,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q3","T3-2020",38.994,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q4","T4-2020",46.312,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017","2017",106.924,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q1","T1-2017",109.874,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q2","T2-2017",111.209,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q4","T4-2017",107.676,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q3","T3-2017",98.938,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018","2018",102.481,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q2","T2-2018",106.354,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q1","T1-2018",108.765,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q4","T4-2018",93.701,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q3","T3-2018",101.106,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019","2019",115.061,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q1","T1-2019",104.775,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q2","T2-2019",111.464,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q4","T4-2019",123.472,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q3","T3-2019",120.531,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020","2020",110.378,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q2","T2-2020",103.937,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q1","T1-2020",105.123,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q3","T3-2020",111.382,,
"ITFG","Mezzogiorno","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q4","T4-2020",121.07,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017","2017",114.532,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q1","T1-2017",110.549,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q2","T2-2017",120.518,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q4","T4-2017",113.741,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q3","T3-2017",113.319,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018","2018",124.371,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q2","T2-2018",125.877,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q1","T1-2018",116.872,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q4","T4-2018",134.077,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q3","T3-2018",120.659,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019","2019",129.582,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q1","T1-2019",123.206,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q2","T2-2019",124.754,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q4","T4-2019",131.908,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q3","T3-2019",138.46,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020","2020",133.434,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q2","T2-2020",122.22,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q1","T1-2020",131.226,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q3","T3-2020",143.426,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q4","T4-2020",136.865,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017","2017",7.232,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q1","T1-2017",3.309,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q2","T2-2017",9.379,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q4","T4-2017",6.556,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q3","T3-2017",9.686,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018","2018",9.217,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q2","T2-2018",11.428,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q1","T1-2018",3.931,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q4","T4-2018",7.66,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q3","T3-2018",13.851,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019","2019",12.761,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q1","T1-2019",6.15,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q2","T2-2019",10.595,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q4","T4-2019",14.401,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q3","T3-2019",19.898,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020","2020",10.64,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q2","T2-2020",6.06,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q1","T1-2020",8.35,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q3","T3-2020",15.765,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q4","T4-2020",12.385,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017","2017",1.257,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q1","T1-2017",0.364,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q2","T2-2017",1.403,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q4","T4-2017",0.119,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2017-Q3","T3-2017",3.141,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018","2018",1.706,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q2","T2-2018",2.322,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q1","T1-2018",0.036,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q4","T4-2018",1.59,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2018-Q3","T3-2018",2.877,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019","2019",1.708,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q1","T1-2019",1.297,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q2","T2-2019",1.157,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q4","T4-2019",2.552,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2019-Q3","T3-2019",1.826,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020","2020",1.74,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q2","T2-2020",1.743,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q1","T1-2020",2.608,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q3","T3-2020",1.301,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","2","indipendenti","2020-Q4","T4-2020",1.311,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017","2017",19.476,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q1","T1-2017",17.726,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q2","T2-2017",20.696,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q4","T4-2017",19.576,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017-Q3","T3-2017",19.904,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018","2018",20.503,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q2","T2-2018",19.834,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q1","T1-2018",17.533,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q4","T4-2018",22.823,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2018-Q3","T3-2018",21.823,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019","2019",19.585,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q1","T1-2019",21.752,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q2","T2-2019",16.018,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q4","T4-2019",21.685,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2019-Q3","T3-2019",18.886,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020","2020",20.283,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q2","T2-2020",13.942,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q1","T1-2020",21.296,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q3","T3-2020",20.488,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2020-Q4","T4-2020",25.407,,
"ITE","Centro","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","A","agricoltura, silvicoltura e pesca","1","dipendenti","2017","2017",28.555,,
